,Planet$_b$,Period$_b$,"T$_0,$$_b$",$\sqrt{e}\cos \omega$$_b$,$\sqrt{e}\sin \omega$$_b$,i$_b$,$\Omega$$_b$,"M$_{jup,}$$_b$",R$_p$/R$_s$$_b$,Planet$_c$,Period$_c$,"T$_0,$$_c$",$\sqrt{e}\cos \omega$$_c$,$\sqrt{e}\sin \omega$$_c$,i$_c$,$\Omega$$_c$,"M$_{jup,}$$_c$",R$_p$/R$_s$$_c$,Planet$_d$,Period$_d$,"T$_0,$$_d$",$\sqrt{e}\cos \omega$$_d$,$\sqrt{e}\sin \omega$$_d$,i$_d$,$\Omega$$_d$,"M$_{jup,}$$_d$",R$_p$/R$_s$$_d$,M$_s$,R$_s$,c$_1$,c$_2$,dilute,chisq,Chain#
6,0.1,2.508346103985932,2021.0704388652905,0.0,0.0,89.65754217266074,0.0,0.02858252771758,0.012583756106257,0.2,7.922338924397303,2027.902904352845,-0.137271678250465,-0.370810804121492,88.37610747937836,0.0,0.1071247505403,0.076992899787994,0.3,11.8984265296208,2020.0026723988904,-0.081790134684178,-0.415067859910985,88.79261035350643,0.0,0.035896586340461,0.045678085244355,0.908914059713489,0.872706233755437,0.177235599133796,0.543688206020686,0.0,3495.25878473463,31
0,0.1,2.507920930631662,2021.0706783279484,0.0,0.0,89.91986592601258,0.0,2.12483014e-07,0.012137639596442,0.2,7.92237388662302,2027.90278888202,-0.115300192694147,-0.355689493765793,88.40848757628201,0.0,0.100243040332702,0.077434694377168,0.3,11.897967201347743,2020.0010126315012,-0.060094963299209,-0.394794035472484,88.82267308535715,0.0,0.035240766624652,0.045852639082851,0.898957974569253,0.883070821773565,0.302269265632152,0.363044324630161,0.0,6531.42163321633,32
1,0.1,2.507920930631662,2021.0706783279484,0.0,0.0,89.91986592601258,0.0,2.12483014e-07,0.012137639596442,0.2,7.92237388662302,2027.90278888202,-0.115300192694147,-0.355689493765793,88.40848757628201,0.0,0.100243040332702,0.077434694377168,0.3,11.897967201347743,2020.0010126315012,-0.060094963299209,-0.394794035472484,88.82267308535715,0.0,0.035240766624652,0.045852639082851,0.898957974569253,0.883070821773565,0.302269265632152,0.363044324630161,0.0,6531.42163321633,32
2,0.1,2.507920930631662,2021.0706783279484,0.0,0.0,89.91986592601258,0.0,2.12483014e-07,0.012137639596442,0.2,7.92237388662302,2027.90278888202,-0.115300192694147,-0.355689493765793,88.40848757628201,0.0,0.100243040332702,0.077434694377168,0.3,11.897967201347743,2020.0010126315012,-0.060094963299209,-0.394794035472484,88.82267308535715,0.0,0.035240766624652,0.045852639082851,0.898957974569253,0.883070821773565,0.302269265632152,0.363044324630161,0.0,6531.42163321633,32
3,0.1,2.50825173847451,2021.0699517055148,0.0,0.0,89.82211726643432,0.0,0.004292845876671,0.01164815386715,0.2,7.922371375332719,2027.9029862897648,-0.113857045575421,-0.346561852047065,88.40580078227875,0.0,0.102589258447726,0.076649568486367,0.3,11.897565945042096,2020.0010337355047,-0.061544290980874,-0.395401555325946,88.81038789587002,0.0,0.036687435438662,0.045723100509827,0.899566630662482,0.87274914415666,0.334435729634664,0.385185628911707,0.0,3494.23525017035,32
4,0.1,2.508067494402794,2021.0707523814203,0.0,0.0,89.45339344921543,0.0,0.035949789116779,0.012315246278422,0.2,7.922487525714912,2027.9028705199848,-0.123997664750672,-0.354907096877839,88.45957724332662,0.0,0.103515389161736,0.076100682278961,0.3,11.897917329437128,2020.0015067792997,-0.070402152148841,-0.401940465859878,88.85344351308098,0.0,0.036107221324657,0.0453671194498,0.901007628175316,0.865767019556774,0.325892020561614,0.46622200312384,0.0,3497.58313273561,32
5,0.1,2.507954271842558,2021.0726464309728,0.0,0.0,88.87344203782662,0.0,0.025662412444488,0.011956029939241,0.2,7.922439475735662,2027.9030552269476,-0.144415467859134,-0.329980376122733,88.48182152308867,0.0,0.101729142683684,0.075793385536802,0.3,11.897573732611937,2020.0012191028015,-0.083429014591901,-0.384877692270832,88.88071083310281,0.0,0.03541839712661,0.044915479404314,0.89291236514121,0.862262986896151,0.266843525532574,0.521648674151922,0.0,3490.23304763254,32
6,0.1,2.507866297734501,2021.0746392318897,0.0,0.0,88.41780112456085,0.0,0.014959281964016,0.011650878325345,0.2,7.922416033135007,2027.9029722562357,-0.130444403851484,-0.31585525406096,88.5291815033134,0.0,0.099269583940456,0.075552926722607,0.3,11.897283971008743,2020.0011674111704,-0.071174780189855,-0.373561558447317,88.90220645723664,0.0,0.034434594271352,0.045096618620646,0.88276326462994,0.855353658481447,0.278955411304331,0.537726286324784,0.0,3494.61962987176,32
0,0.1,2.507920806771491,2021.0706778973183,0.0,0.0,89.91986458552356,0.0,5.14282127e-07,0.01211023709555,0.2,7.922373922659186,2027.9027889371328,-0.115299533908522,-0.355690604126758,88.4084794664178,0.0,0.100273578310572,0.077426622256394,0.3,11.897967229067367,2020.0010126103996,-0.060092721135567,-0.394796355104499,88.82270361099087,0.0,0.03524219519355,0.045884176481168,0.898957821107395,0.88306848532273,0.30226857708973,0.36304401448792,0.0,6542.1068731807,33
1,0.1,2.507920806771491,2021.0706778973183,0.0,0.0,89.91986458552356,0.0,5.14282127e-07,0.01211023709555,0.2,7.922373922659186,2027.9027889371328,-0.115299533908522,-0.355690604126758,88.4084794664178,0.0,0.100273578310572,0.077426622256394,0.3,11.897967229067367,2020.0010126103996,-0.060092721135567,-0.394796355104499,88.82270361099087,0.0,0.03524219519355,0.045884176481168,0.898957821107395,0.88306848532273,0.30226857708973,0.36304401448792,0.0,6542.1068731807,33
2,0.1,2.507920806771491,2021.0706778973183,0.0,0.0,89.91986458552356,0.0,5.14282127e-07,0.01211023709555,0.2,7.922373922659186,2027.9027889371328,-0.115299533908522,-0.355690604126758,88.4084794664178,0.0,0.100273578310572,0.077426622256394,0.3,11.897967229067367,2020.0010126103996,-0.060092721135567,-0.394796355104499,88.82270361099087,0.0,0.03524219519355,0.045884176481168,0.898957821107395,0.88306848532273,0.30226857708973,0.36304401448792,0.0,6542.1068731807,33
3,0.1,2.508724906743994,2021.0705857942464,0.0,0.0,89.88654687241613,0.0,0.03745750936033,0.01164940964932,0.2,7.922438315888744,2027.9030973477263,-0.117152448366702,-0.341897199656537,88.40311645316842,0.0,0.103017756066891,0.076601372245984,0.3,11.897833960484832,2020.000380955534,-0.063282133875652,-0.391076482367287,88.82488664835277,0.0,0.034623659987719,0.045678898001708,0.900197916119444,0.872758440937262,0.319417832298825,0.354007459704695,0.0,3526.65870889633,33
4,0.1,2.508454567879327,2021.0716610764175,0.0,0.0,89.74445467582707,0.0,0.020689391032098,0.011706426507569,0.2,7.922448154223803,2027.9028711895696,-0.108175578046941,-0.351957433428701,88.42963300511782,0.0,0.102827335355399,0.076496891921519,0.3,11.8977403977964,2020.0010169316256,-0.05812636976741,-0.398659373843401,88.84578008876326,0.0,0.036902616396733,0.045219250283541,0.904106492427026,0.873196842718192,0.366607260874598,0.407832356927793,0.0,3496.23782800725,33
5,0.1,2.508639069861935,2021.0710875119223,0.0,0.0,89.80090987954605,0.0,0.01242397114056,0.011737105583865,0.2,7.922364682900344,2027.9028210080269,-0.105339401109015,-0.346252802435738,88.42672134569598,0.0,0.103006116887946,0.076836707313129,0.3,11.897838584164994,2020.0014871519031,-0.055772500946379,-0.394750022540102,88.81769114805176,0.0,0.036675271489506,0.045679305970132,0.902195686444744,0.869917159966147,0.340043655689523,0.380041971552164,0.0,3489.20753362524,33
6,0.1,2.508503658414902,2021.0752501319544,0.0,0.0,89.95343446498767,0.0,0.021671880013417,0.012003054757184,0.2,7.922433024600086,2027.9029014698735,-0.102253617241302,-0.335285821919153,88.42450329082901,0.0,0.102726828979611,0.076838739798207,0.3,11.897616667764682,2020.001455667796,-0.05304455127455,-0.386829124142919,88.82063381938518,0.0,0.036301441660692,0.045547205833155,0.903476126733933,0.871520832072521,0.316188425934416,0.391949334794256,0.0,3490.21746699037,33
0,0.1,2.507920786778911,2021.070678146668,0.0,0.0,89.91989181522398,0.0,1.1125454934e-05,0.012135383930733,0.2,7.922373748074014,2027.9027887984585,-0.115300131912947,-0.355691429199196,88.40847468774948,0.0,0.100275042241638,0.077399769649766,0.3,11.897966974974358,2020.001012687196,-0.060093587466497,-0.394793222256726,88.8226992071015,0.0,0.035222670730425,0.045873035440348,0.898957975141721,0.883072929673015,0.30226901386045,0.363042351696904,0.0,6532.60714697745,34
1,0.1,2.507920786778911,2021.070678146668,0.0,0.0,89.91989181522398,0.0,1.1125454934e-05,0.012135383930733,0.2,7.922373748074014,2027.9027887984585,-0.115300131912947,-0.355691429199196,88.40847468774948,0.0,0.100275042241638,0.077399769649766,0.3,11.897966974974358,2020.001012687196,-0.060093587466497,-0.394793222256726,88.8226992071015,0.0,0.035222670730425,0.045873035440348,0.898957975141721,0.883072929673015,0.30226901386045,0.363042351696904,0.0,6532.60714697745,34
2,0.1,2.507920786778911,2021.070678146668,0.0,0.0,89.91989181522398,0.0,1.1125454934e-05,0.012135383930733,0.2,7.922373748074014,2027.9027887984585,-0.115300131912947,-0.355691429199196,88.40847468774948,0.0,0.100275042241638,0.077399769649766,0.3,11.897966974974358,2020.001012687196,-0.060093587466497,-0.394793222256726,88.8226992071015,0.0,0.035222670730425,0.045873035440348,0.898957975141721,0.883072929673015,0.30226901386045,0.363042351696904,0.0,6532.60714697745,34
3,0.1,2.508113235478102,2021.0680843276227,0.0,0.0,89.57938147151451,0.0,0.00770002364387,0.011496519399384,0.2,7.922285042711681,2027.902604508612,-0.122855019790783,-0.352565894414292,88.40446583664799,0.0,0.103157048207446,0.076577272728801,0.3,11.898144836707315,2020.001719251528,-0.067821469804025,-0.399621528727434,88.80928589692688,0.0,0.036204803646216,0.045743099458437,0.899644582792767,0.872636704214695,0.327092279398442,0.417722519404763,0.0,3498.52740811024,34
4,0.1,2.508551549202075,2021.0724888407408,0.0,0.0,89.53958380912658,0.0,0.01671862600737,0.012356878480336,0.2,7.922295948585388,2027.9028168703771,-0.141467663616892,-0.363132954669639,88.37796148577425,0.0,0.10472638305457,0.077404302683603,0.3,11.898291343522445,2020.0009852481624,-0.083810993008215,-0.408897150757901,88.79510040942446,0.0,0.03556676841121,0.045585715533377,0.899756299966024,0.869380644849728,0.275395363656309,0.388191636062331,0.0,3494.79965818452,34
5,0.1,2.508344603662431,2021.0727845965337,0.0,0.0,89.77670350814998,0.0,0.004924187337192,0.012400169186677,0.2,7.922293924728894,2027.9027898431132,-0.148078614398846,-0.351720139120351,88.36336781419446,0.0,0.104197431896614,0.076672821151382,0.3,11.897737657575984,2020.0017172262287,-0.088586452380563,-0.401193739893496,88.7843180417834,0.0,0.035545294063176,0.045578278263773,0.898164816787084,0.879654627140584,0.246266025266409,0.528076180484181,0.0,3486.33090610133,34
6,0.1,2.508659057310671,2021.0723782709208,0.0,0.0,89.92049910528945,0.0,0.00038242299921,0.012355728490255,0.2,7.922222364503922,2027.9029185078973,-0.166118139957534,-0.355014349309747,88.37846683838877,0.0,0.10514080875273,0.076799703826374,0.3,11.898044594118774,2020.0018562126847,-0.103152939557073,-0.405067712784891,88.79682875752435,0.0,0.03563000868233,0.04576582768425,0.899104418380033,0.872788381102137,0.258690997009556,0.474261958468642,0.0,3484.82967596634,34
0,0.1,2.507920913188322,2021.070678207445,0.0,0.0,89.91988170125926,0.0,1.3208766262e-05,0.012119154012254,0.2,7.922373837034121,2027.9027885726027,-0.115299025104903,-0.355690566498544,88.40846263592074,0.0,0.100251531014329,0.07740048572941,0.3,11.897966797068616,2020.0010128221793,-0.060093380545438,-0.39479261764896,88.82272183130334,0.0,0.035266897669795,0.045862914028836,0.898957947251172,0.883071424850164,0.30226862173531,0.363043374818269,0.0,6528.99496282434,35
1,0.1,2.507920913188322,2021.070678207445,0.0,0.0,89.91988170125926,0.0,1.3208766262e-05,0.012119154012254,0.2,7.922373837034121,2027.9027885726027,-0.115299025104903,-0.355690566498544,88.40846263592074,0.0,0.100251531014329,0.07740048572941,0.3,11.897966797068616,2020.0010128221793,-0.060093380545438,-0.39479261764896,88.82272183130334,0.0,0.035266897669795,0.045862914028836,0.898957947251172,0.883071424850164,0.30226862173531,0.363043374818269,0.0,6528.99496282434,35
2,0.1,2.507920913188322,2021.070678207445,0.0,0.0,89.91988170125926,0.0,1.3208766262e-05,0.012119154012254,0.2,7.922373837034121,2027.9027885726027,-0.115299025104903,-0.355690566498544,88.40846263592074,0.0,0.100251531014329,0.07740048572941,0.3,11.897966797068616,2020.0010128221793,-0.060093380545438,-0.39479261764896,88.82272183130334,0.0,0.035266897669795,0.045862914028836,0.898957947251172,0.883071424850164,0.30226862173531,0.363043374818269,0.0,6528.99496282434,35
3,0.1,2.508405684233906,2021.0683296681211,0.0,0.0,89.67501275982713,0.0,0.004506883566295,0.011993796760351,0.2,7.922302033328437,2027.902789433244,-0.110083935207437,-0.348098844106464,88.40772592119251,0.0,0.103105647546683,0.07658363596511,0.3,11.897944612228104,2020.0013021695288,-0.059081360082991,-0.39641124060784,88.83243186158865,0.0,0.036604786562791,0.04568956539976,0.900056693041872,0.875940238285017,0.363017657319289,0.398814118687916,0.0,3500.40941203198,35
4,0.1,2.508370603921585,2021.07108207392,0.0,0.0,89.91351043874253,0.0,0.011558649773241,0.012766431700437,0.2,7.922282515190278,2027.902997886752,-0.118121993147434,-0.358088547659328,88.40759269121453,0.0,0.104976426593197,0.076825551998474,0.3,11.897923014770324,2020.0008398508207,-0.066981885350792,-0.404440840563734,88.8174447694441,0.0,0.034707985850006,0.045613425238158,0.903015203107513,0.870609739460279,0.357469493853007,0.331240502697361,0.0,3494.85420686191,35
5,0.1,2.508379142235523,2021.0728212061708,0.0,0.0,89.97798341520283,0.0,0.017511940889529,0.012883577940882,0.2,7.922329507801147,2027.903084835024,-0.120048917730022,-0.337654236190999,88.45781227725588,0.0,0.104539114888161,0.076935694605313,0.3,11.897697275810756,2020.0014382891857,-0.065389648683437,-0.389135517399443,88.86435143771315,0.0,0.034725227639975,0.045634541624539,0.905433612949505,0.861984997702806,0.417588090028353,0.230257976060883,0.0,3480.72736534764,35
6,0.1,2.508234000298655,2021.0741754013732,0.0,0.0,89.88574407965194,0.0,0.012302854323334,0.013035944897681,0.2,7.922291072049909,2027.9030211601937,-0.146350655016446,-0.34614890390634,88.55534731942338,0.0,0.105131373255317,0.076232134419869,0.3,11.897899443655453,2020.0016560420884,-0.086759156187768,-0.396958405600677,88.94389778564826,0.0,0.034963870113593,0.045087860589963,0.903925358616046,0.845690097912695,0.374890773289183,0.340926540296068,0.0,3483.82387394992,35
0,0.1,2.507920857643443,2021.0706780121031,0.0,0.0,89.9198537740281,0.0,2.4276167976e-05,0.012111221606512,0.2,7.922373806968129,2027.90278880949,-0.115300717136925,-0.35568935278919,88.40847580804069,0.0,0.100260590048931,0.077434635959633,0.3,11.897966855552896,2020.0010127584144,-0.060091434204698,-0.394794465681169,88.82272580010006,0.0,0.035236229929761,0.045865747455268,0.898957791313701,0.883069747941273,0.302267218094764,0.363043445367793,0.0,6535.21466935,36
1,0.1,2.507920857643443,2021.0706780121031,0.0,0.0,89.9198537740281,0.0,2.4276167976e-05,0.012111221606512,0.2,7.922373806968129,2027.90278880949,-0.115300717136925,-0.35568935278919,88.40847580804069,0.0,0.100260590048931,0.077434635959633,0.3,11.897966855552896,2020.0010127584144,-0.060091434204698,-0.394794465681169,88.82272580010006,0.0,0.035236229929761,0.045865747455268,0.898957791313701,0.883069747941273,0.302267218094764,0.363043445367793,0.0,6535.21466935,36
2,0.1,2.507920857643443,2021.0706780121031,0.0,0.0,89.9198537740281,0.0,2.4276167976e-05,0.012111221606512,0.2,7.922373806968129,2027.90278880949,-0.115300717136925,-0.35568935278919,88.40847580804069,0.0,0.100260590048931,0.077434635959633,0.3,11.897966855552896,2020.0010127584144,-0.060091434204698,-0.394794465681169,88.82272580010006,0.0,0.035236229929761,0.045865747455268,0.898957791313701,0.883069747941273,0.302267218094764,0.363043445367793,0.0,6535.21466935,36
3,0.1,2.508874593337406,2021.0710124698207,0.0,0.0,89.86604068280073,0.0,0.026411754972902,0.011727387437353,0.2,7.922414978652194,2027.903256693214,-0.10897164440523,-0.342290691697411,88.41512166627032,0.0,0.103431741551594,0.076754300370002,0.3,11.897754762354236,2020.0009226036127,-0.058551296949737,-0.392175070611051,88.82385286560951,0.0,0.035781462493438,0.045316711663815,0.901289407405399,0.871504715902101,0.342485765621537,0.369410856458306,0.0,3502.81224981336,36
4,0.1,2.508020043917895,2021.0757696112407,0.0,0.0,89.46329456912125,0.0,0.022234827014497,0.012589083544464,0.2,7.922416817979745,2027.903018062572,-0.085134326161964,-0.337180159709994,88.39758474057074,0.0,0.102009373912624,0.077140841678857,0.3,11.897598622420624,2020.0010270249095,-0.039794582413881,-0.386253925717112,88.83592097860992,0.0,0.035896896420433,0.045543993307085,0.903465413588996,0.872534605120269,0.374296711596317,0.271486560350743,0.0,3487.58524738623,36
5,0.1,2.508498617263262,2021.0718118402788,0.0,0.0,88.91841824571921,0.0,0.005827284193957,0.012529639615538,0.2,7.922284282046261,2027.9027087570928,-0.102784188895252,-0.337521848900194,88.36235495264597,0.0,0.102730616816721,0.076667614941645,0.3,11.897795075642549,2020.0019786574665,-0.051538338723812,-0.387513860155514,88.77908153391431,0.0,0.034760578446393,0.046276382094685,0.895828046430054,0.880762390248035,0.319966113796933,0.388001326243287,0.0,3505.2240462326,36
6,0.1,2.508074749359579,2021.0680766481591,0.0,0.0,88.74893725351184,0.0,0.009194363240024,0.012621893887148,0.2,7.922360516270445,2027.9028107117815,-0.103403496394513,-0.330731327303027,88.40324718683783,0.0,0.100925170032215,0.076443374242151,0.3,11.897518325860627,2020.0017728855007,-0.052926690422463,-0.382968626854413,88.80489540365403,0.0,0.034847831281302,0.045726358973778,0.888610514733313,0.874254906438765,0.300451070373713,0.450767421138228,0.0,3488.51041949513,36
0,0.1,2.507920759827422,2021.0706782733955,0.0,0.0,89.9198621855715,0.0,1.173358893e-05,0.012107567938187,0.2,7.922373646979898,2027.9027888015005,-0.115298784241899,-0.355690423954202,88.40846608234298,0.0,0.100265077588917,0.077421937699695,0.3,11.897966833436978,2020.001012530568,-0.060094339182897,-0.394792290984774,88.82269980785203,0.0,0.035252651934971,0.045863786593621,0.89895762925657,0.883070232092856,0.302265497239157,0.363042345447953,0.0,6539.85755262657,37
1,0.1,2.507920759827422,2021.0706782733955,0.0,0.0,89.9198621855715,0.0,1.173358893e-05,0.012107567938187,0.2,7.922373646979898,2027.9027888015005,-0.115298784241899,-0.355690423954202,88.40846608234298,0.0,0.100265077588917,0.077421937699695,0.3,11.897966833436978,2020.001012530568,-0.060094339182897,-0.394792290984774,88.82269980785203,0.0,0.035252651934971,0.045863786593621,0.89895762925657,0.883070232092856,0.302265497239157,0.363042345447953,0.0,6539.85755262657,37
2,0.1,2.507920759827422,2021.0706782733955,0.0,0.0,89.9198621855715,0.0,1.173358893e-05,0.012107567938187,0.2,7.922373646979898,2027.9027888015005,-0.115298784241899,-0.355690423954202,88.40846608234298,0.0,0.100265077588917,0.077421937699695,0.3,11.897966833436978,2020.001012530568,-0.060094339182897,-0.394792290984774,88.82269980785203,0.0,0.035252651934971,0.045863786593621,0.89895762925657,0.883070232092856,0.302265497239157,0.363042345447953,0.0,6539.85755262657,37
3,0.1,2.50834395764718,2021.0708596347863,0.0,0.0,89.80788813848616,0.0,0.020254706285977,0.010998098917329,0.2,7.922371861439591,2027.9029992717128,-0.117369892089987,-0.346733899756647,88.39529945952857,0.0,0.102076149854965,0.076738169131301,0.3,11.898030435232824,2020.000450686292,-0.065386128114664,-0.395628959277332,88.81781012140092,0.0,0.036243067055485,0.044721727073113,0.899579373748025,0.876005444134829,0.317923931255169,0.385548262354571,0.0,3542.36619436637,37
4,0.1,2.50821696146661,2021.0699925835568,0.0,0.0,89.85921901120493,0.0,0.012826760877194,0.012273651428667,0.2,7.922277643749695,2027.9027670346013,-0.131329672275438,-0.360383215925543,88.40846234647944,0.0,0.104265696988207,0.076895468901782,0.3,11.898107558586249,2020.00211097686,-0.076251664277289,-0.406588475275795,88.82698369931536,0.0,0.035176080535281,0.045959130593073,0.89730018799109,0.865993866058718,0.291204638544944,0.404608949244225,0.0,3487.08906291436,37
5,0.1,2.507972439780866,2021.0689114185604,0.0,0.0,89.80380469215207,0.0,0.013649532767606,0.01203238112317,0.2,7.922248938465197,2027.9027726566896,-0.146934575168885,-0.364493084686213,88.4842036495762,0.0,0.105755879667994,0.076582251771926,0.3,11.898275491800725,2020.0014676085527,-0.088560992082714,-0.410778271088256,88.87070815114889,0.0,0.035272221883944,0.045388487279939,0.901295708344277,0.853258773006414,0.313464727107412,0.411900453610191,0.0,3484.11035219953,37
6,0.1,2.507925204110165,2021.0728895922225,0.0,0.0,88.91881025008442,0.0,0.006313152733773,0.01227864884569,0.2,7.922196295896203,2027.9026289235633,-0.140080719267245,-0.365036315268211,88.45833229526694,0.0,0.104829348578903,0.076966796275846,0.3,11.898402831374176,2020.0019934303707,-0.082695724234601,-0.410255476924071,88.86627344843673,0.0,0.035228662544886,0.045691967362386,0.898325655930357,0.853854798214911,0.39327840830965,0.278478997625839,0.0,3478.24902937268,37
0,0.1,2.507920645351721,2021.0706782381744,0.0,0.0,89.91986512400705,0.0,1.2434315672e-05,0.012138981542129,0.2,7.922373564396421,2027.9027888456255,-0.115299700011099,-0.355688476620832,88.40846620362132,0.0,0.100262128425389,0.077404171587019,0.3,11.897966912485238,2020.0010127325313,-0.060094016665387,-0.394793459808345,88.82270170291378,0.0,0.035244967376743,0.045871989228329,0.898957731251731,0.88306932805842,0.302269878135522,0.363045109498887,0.0,6528.76540012972,38
1,0.1,2.507920645351721,2021.0706782381744,0.0,0.0,89.91986512400705,0.0,1.2434315672e-05,0.012138981542129,0.2,7.922373564396421,2027.9027888456255,-0.115299700011099,-0.355688476620832,88.40846620362132,0.0,0.100262128425389,0.077404171587019,0.3,11.897966912485238,2020.0010127325313,-0.060094016665387,-0.394793459808345,88.82270170291378,0.0,0.035244967376743,0.045871989228329,0.898957731251731,0.88306932805842,0.302269878135522,0.363045109498887,0.0,6528.76540012972,38
2,0.1,2.507920645351721,2021.0706782381744,0.0,0.0,89.91986512400705,0.0,1.2434315672e-05,0.012138981542129,0.2,7.922373564396421,2027.9027888456255,-0.115299700011099,-0.355688476620832,88.40846620362132,0.0,0.100262128425389,0.077404171587019,0.3,11.897966912485238,2020.0010127325313,-0.060094016665387,-0.394793459808345,88.82270170291378,0.0,0.035244967376743,0.045871989228329,0.898957731251731,0.88306932805842,0.302269878135522,0.363045109498887,0.0,6528.76540012972,38
3,0.1,2.508401932598966,2021.0685678443065,0.0,0.0,89.74483374074771,0.0,0.006258771719086,0.008111447022317,0.2,7.92254502094087,2027.9030537263204,-0.119161942099519,-0.350899114924548,88.38100445247288,0.0,0.100519102503661,0.076716121778774,0.3,11.897431374839623,2020.0012851032936,-0.066577036580318,-0.398575731695081,88.80212692688796,0.0,0.039786516190097,0.045511658648506,0.898903559102434,0.872983633580907,0.315729424211116,0.375438393502853,0.0,3641.82522141317,38
4,0.1,2.508299551208125,2021.0716477918088,0.0,0.0,89.76805777441771,0.0,0.013476910108637,0.011268000712627,0.2,7.92233894404011,2027.9030153913127,-0.131996262502694,-0.349244595833142,88.44310702867533,0.0,0.104486323893238,0.076517921388451,0.3,11.897996386758832,2020.0014853141404,-0.076493787004646,-0.399379491177116,88.83136564175604,0.0,0.036388973814654,0.04552954174695,0.899362077176178,0.866350163599611,0.303465675201229,0.434466829564566,0.0,3490.3782907378,38
5,0.1,2.508284210442508,2021.0701161390552,0.0,0.0,89.41972055435077,0.0,0.000319747161373,0.01233720097228,0.2,7.922252692355277,2027.9030472128695,-0.111144812891965,-0.345520841114512,88.40098039947969,0.0,0.104033143676534,0.076893208722587,0.3,11.897993263351164,2020.001885606821,-0.059653804606547,-0.394692017638999,88.81859175954199,0.0,0.036209289516436,0.045796036597735,0.902710257001303,0.87171608967454,0.381215067475322,0.299741075877625,0.0,3488.58145337539,38
6,0.1,2.507987278246,2021.0716849842536,0.0,0.0,89.56412394118301,0.0,0.000584708634968,0.011706877269688,0.2,7.922300595059383,2027.902923833134,-0.139847475560686,-0.341768137148231,88.5469204368495,0.0,0.103568683557031,0.076191659800785,0.3,11.89780032594703,2020.0016964921465,-0.081257254502558,-0.393370104650941,88.93288952450173,0.0,0.036607573664597,0.045076105812313,0.907104592884263,0.851396741952555,0.338883681507869,0.367943733748422,0.0,3484.85317818684,38
0,0.1,2.507920776217473,2021.070678029385,0.0,0.0,89.91987604853267,0.0,1.5845217094e-05,0.012118131331298,0.2,7.922373564478673,2027.9027889847148,-0.115300228898284,-0.35569082819191,88.40847602359699,0.0,0.100233376470161,0.077422405293259,0.3,11.897966779777274,2020.001012409084,-0.060092033936829,-0.394796778252277,88.8227042124351,0.0,0.035262073041844,0.045887086363458,0.898957876475367,0.883070382902605,0.302268443555682,0.363044354340049,0.0,6524.21135780736,39
1,0.1,2.507920776217473,2021.070678029385,0.0,0.0,89.91987604853267,0.0,1.5845217094e-05,0.012118131331298,0.2,7.922373564478673,2027.9027889847148,-0.115300228898284,-0.35569082819191,88.40847602359699,0.0,0.100233376470161,0.077422405293259,0.3,11.897966779777274,2020.001012409084,-0.060092033936829,-0.394796778252277,88.8227042124351,0.0,0.035262073041844,0.045887086363458,0.898957876475367,0.883070382902605,0.302268443555682,0.363044354340049,0.0,6524.21135780736,39
2,0.1,2.507920776217473,2021.070678029385,0.0,0.0,89.91987604853267,0.0,1.5845217094e-05,0.012118131331298,0.2,7.922373564478673,2027.9027889847148,-0.115300228898284,-0.35569082819191,88.40847602359699,0.0,0.100233376470161,0.077422405293259,0.3,11.897966779777274,2020.001012409084,-0.060092033936829,-0.394796778252277,88.8227042124351,0.0,0.035262073041844,0.045887086363458,0.898957876475367,0.883070382902605,0.302268443555682,0.363044354340049,0.0,6524.21135780736,39
3,0.1,2.508054032447021,2021.0710751899203,0.0,0.0,89.81834712072401,0.0,0.008466374180252,0.01279010130603,0.2,7.922351578837032,2027.9030205438808,-0.113522214405266,-0.348328971159597,88.40999329684063,0.0,0.104178181683916,0.076741894311429,0.3,11.897581250062366,2020.0008379903004,-0.06337914336814,-0.397734251241457,88.81833183641997,0.0,0.036028441268486,0.045860869130151,0.90029309822135,0.870641845748679,0.3370832050733,0.379978202625141,0.0,3505.08510390632,39
4,0.1,2.508432461476231,2021.0720611818788,0.0,0.0,89.77456821754694,0.0,0.011082918113183,0.0120045609721,0.2,7.922292975805282,2027.9027507598173,-0.114611681428574,-0.344215159593699,88.42017331948142,0.0,0.104465264618584,0.076879538310847,0.3,11.897882306596784,2020.002111117404,-0.061897555800885,-0.393469224993803,88.82276174960356,0.0,0.034897777698856,0.045498675436854,0.902860370268619,0.869319519099527,0.361837336553077,0.316928585968655,0.0,3481.40150204228,39
5,0.1,2.508226601627704,2021.075354857112,0.0,0.0,89.68207567060851,0.0,0.015845708713891,0.012009518549182,0.2,7.922329106314909,2027.9029152844512,-0.13337463630081,-0.363134902255543,88.44942310001808,0.0,0.10453641925882,0.076556218425326,0.3,11.898003766965587,2020.0020887486055,-0.077922143369113,-0.40849843221808,88.8380916820907,0.0,0.035604334505815,0.045699666538138,0.901138591783152,0.862227048703651,0.326881436041315,0.402835374757701,0.0,3481.226490917,39
